-119.848678961 0.840100645582 119.848678961 0.792571240429
-119.729640117 1.43066529777 119.729640117 1.38371009903
-119.614633517 2.03728677339 119.614633517 1.98829665069
-119.50148926 2.62637189165 119.50148926 2.575856997
-119.388628566 3.15582082659 119.388628566 3.10582209255
-119.27651366 3.72657182852 119.27651366 3.67532939138
-119.164107321 4.24164793187 119.164107321 4.19082797769
-119.051994477 4.80226376953 119.051994477 4.75036290093
-118.939456471 5.30816988343 118.939456471 5.25663964458
-118.826963022 5.86223971395 118.826963022 5.8097367181
-118.714066802 6.36150978918 118.714066802 6.30934664892
-118.601012048 6.91102090104 118.601012048 6.85796076476
-118.487685927 7.40499393439 118.487685927 7.35226640203
-118.37395179 7.9513003398 118.37395179 7.89771967988
-118.260194637 8.4950861557 118.260194637 8.44072504789
-118.145691628 8.98483992569 118.145691628 8.93076921154
-118.031285193 9.52613213794 118.031285193 9.47132250293
-117.916193047 10.0128614638 117.916193047 9.95832660365
-117.801125168 10.5521422335 117.801125168 10.4969028449
-117.685444558 11.0362581537 117.685444558 10.981281658
-117.569711156 11.5738949441 117.569711156 11.5182425706
-117.453452063 12.0556977926 117.453452063 12.0002998154
-117.33705219 12.5919865798 117.33705219 12.5359362629
-117.220232079 13.0716913532 117.220232079 13.0158910645
-117.103164 13.6068879837 117.103164 13.5504532878
-116.985812538 14.084615133 116.985812538 14.0284352707
-116.86806612 14.6189789463 116.86806612 14.5621721693
-116.750308613 15.1517773287 116.750308613 15.0943866003
-116.631780118 15.6285714312 116.631780118 15.5714037775
-116.51341838 16.1604884814 116.51341838 16.1027532421
-116.394328494 16.6359257238 116.394328494 16.5784074483
-116.275374117 17.1670680459 116.275374117 17.1089969021
-116.155734782 17.6412588417 116.155734782 17.5833993747
-116.036199376 18.1717166313 116.036199376 18.1133175846
-115.916022134 18.644757011 115.916022134 18.5865650579
-115.795917322 19.1746067142 115.795917322 19.1158872224
-115.675213183 19.6465813149 115.675213183 19.5880649368
-115.554550579 20.1758878284 115.554550579 20.1168548579
-115.433328953 20.6468761027 115.433328953 20.5880427586
-115.312120528 21.1756928697 115.312120528 21.1163529443
-115.190393032 21.6457556079 115.190393032 21.5866122876
-115.068649825 22.1741316644 115.068649825 22.1144908969
-114.946424085 22.6433369466 114.946424085 22.5838900892
-114.824158139 23.1713095462 114.824158139 23.1113736885
-114.701444306 23.6397078761 114.701444306 23.579963555
-114.578666647 24.1673122832 114.578666647 24.1070867471
-114.455471598 24.6349605888 114.455471598 24.5749243854
-114.332194115 25.1622226585 114.332194115 25.1017125541
-114.208525139 25.6291703086 114.208525139 25.5688474336
-114.084759477 26.1561119901 114.084759477 26.0953221465
-113.960622992 26.6224065924 113.960622992 26.5618018799
-113.836380865 27.1490451017 113.836380865 27.0879800925
-113.71178256 27.6147324294 113.71178256 27.5538503686
-113.587075721 28.1410808661 113.587075721 28.0797450304
-113.462022003 28.6061996403 113.462022003 28.5450444937
-113.336861522 29.1322704679 113.336861522 29.0706679288
-113.21135696 29.5968627894 113.21135696 29.5354385079
-113.085754251 30.1226637487 113.085754251 30.0607984329
-112.959803271 30.5867686936 112.959803271 30.5250790341
-112.833769455 31.1123058347 112.833769455 31.0501814872
-112.707377695 31.575954579 112.707377695 31.5140032164
-112.58092285 32.1012356401 112.58092285 32.0388558365
-112.454095776 32.5644571587 112.454095776 32.5022476422
-112.327229428 33.0894896754 112.327229428 33.0268578362
-112.199971314 33.5523148377 112.199971314 33.4898505599
-112.072702952 34.0771041691 112.072702952 34.0142235733
-111.945019483 34.5395559769 111.945019483 34.4768402769
-111.817357557 35.0641096659 111.817357557 35.0009834576
-111.689254354 35.5262092117 111.689254354 35.4632453234
-111.561206768 36.0505350432 111.561206768 35.9871662425
-111.432690486 36.5122976095 111.432690486 36.4490886824
-111.30426428 37.0364050637 111.30426428 36.9727965722
-111.175339322 37.4978524738 111.175339322 37.4344015026
-111.046541849 38.0217479673 111.046541849 37.9579025842
-110.917213882 38.4828955854 110.917213882 38.419205483
-110.788051791 39.0065868143 110.788051791 38.9425072353
-110.658327289 39.4674456014 110.658327289 39.4035191882
-110.528806569 39.9909414215 110.528806569 39.9266302438
-110.398690836 40.4515252187 110.398690836 40.3873652021
-110.268817445 40.9748331733 110.268817445 40.9102929075
-110.138315789 41.435154443 110.138315789 41.3707634347
-110.008095435 41.9582817585 110.008095435 41.8935148317
-109.877213919 42.4183491058 109.877213919 42.35372963
-109.746549625 42.8767225189 109.746549625 42.8123333571
-109.615395484 43.4011282672 109.615395484 43.3362827575
-109.484261468 43.8596474378 109.484261468 43.7949729853
-109.352870695 44.3835088802 109.352870695 44.3184396887
-109.221321404 44.8419853779 109.221321404 44.7770751861
-109.089650242 45.3655042951 109.089650242 45.300213696
-108.957706315 45.8238846556 108.957706315 45.7587468456
-108.825744227 46.3471282142 108.825744227 46.2816184068
-108.693418944 46.8053875802 108.693418944 46.7400264407
-108.561162395 47.3283938855 108.561162395 47.2626669986
-108.428464836 47.7865228555 108.428464836 47.7209415137
-108.295913507 48.3093162088 108.295913507 48.2433743082
-108.162852412 48.7673063933 108.162852412 48.7015075118
-108.03000695 49.2899063732 108.03000695 49.2237514595
-107.89658893 49.7477566009 107.89658893 49.6817425543
-107.763451061 50.2701776617 107.763451061 50.2038116803
-107.629683926 50.7278822159 107.629683926 50.6616552145
-107.496141427 51.1840095084 107.496141427 51.1179960472
-107.362144394 51.7076996249 107.362144394 51.641261742
-107.228147074 52.1641194483 107.228147074 52.0978385383
-107.093979436 52.6872164234 107.093979436 52.6205696356
-106.959594187 53.1436902075 106.959594187 53.0771902614
-106.825195932 53.6664466773 106.825195932 53.5995928805
-106.690446618 54.1229040558 106.690446618 54.0561920663
-106.55580183 54.6453994554 106.55580183 54.5783404758
-106.420703763 55.1018032443 106.420703763 55.0348827884
-106.285805419 55.6240817708 106.285805419 55.5568193693
-106.150367698 56.0804174666 106.150367698 56.0132911075
-106.015213216 56.6025054654 106.015213216 56.535041354
-105.879445141 57.0587581161 105.879445141 56.9914280302
-105.743885951 57.5135810444 105.743885951 57.4464391137
-105.607940866 58.0368421578 105.607940866 57.9693102911
-105.471950245 58.491988169 105.471950245 58.4246045009
-105.335862197 59.0146765797 105.335862197 58.9469447422
-105.199506017 59.4699126817 105.199506017 59.4023206902
-105.063215172 59.9922719146 105.063215172 59.9243418172
-104.926518079 60.4475235918 104.926518079 60.3797290921
-104.790006726 60.9696347805 104.790006726 60.9015080555
-104.652981434 61.4248717774 104.652981434 61.3568778061
-104.516242144 61.9467763093 104.516242144 61.8784545343
-104.378899791 62.4019747661 104.378899791 62.3337835881
-104.241756308 62.8558432383 104.241756308 62.7878269151
-104.104276768 63.3788491721 104.104276768 63.3104626936
-103.966718648 63.8330625131 103.966718648 63.7648185622
-103.829117085 64.3555066141 103.829117085 64.2869265552
-103.691210407 64.8098327629 103.691210407 64.7413879064
-103.553426552 65.331954268 103.553426552 65.2631822277
-103.415195569 65.7863194314 103.415195569 65.7176787881
-103.277210802 66.3081992588 103.277210802 66.2392367503
-103.13866811 66.7625722862 103.13866811 66.6937386028
-103.000474111 67.2842522312 103.000474111 67.2151007114
-102.861630606 67.7386087704 102.861630606 67.6695841073
-102.722903904 68.1919876438 102.722903904 68.1231065959
-102.584086578 68.7144421645 102.584086578 68.6452282633
-102.445008597 69.1680051134 102.445008597 69.0989249938
-102.306039525 69.6900847522 102.306039525 69.6206831857
-102.166641699 70.1437304332 102.166641699 70.0744583066
-102.027493639 70.6655456018 102.027493639 70.5959578382
-101.887793475 71.1192246905 101.887793475 71.049763644
-101.748389708 71.5712987073 101.748389708 71.5021163984
-101.608463172 72.0945148095 101.608463172 72.0248669416
-101.468580233 72.5472897712 101.468580233 72.4777812759
-101.328652111 73.0696189904 101.328652111 72.9997860158
-101.188431742 73.5225823613 101.188431742 73.4528801456
-101.048363926 74.0445467532 101.048363926 73.9745301922
-100.907836044 74.4976028759 100.907836044 74.4277131111
-100.767601817 75.0193082785 100.767601817 74.9491095375
-100.626783415 75.4724092698 100.626783415 75.4023347921
-100.486141629 75.9243820208 100.486141629 75.8544617723
-100.34527261 76.4470276557 100.34527261 76.3767704278
-100.204255307 76.8993656381 100.204255307 76.8292410994
-100.063304423 77.4214757125 100.063304423 77.3510373502
-99.9219731177 77.8739675292 99.9219731177 77.8036560803
-99.7808819341 78.3957627034 99.7808819341 78.3251446423
-99.6392604737 78.8483353547 99.6392604737 78.7778410816
-99.4979274562 79.2993996419 99.4979274562 79.2291512649
-99.3561102063 79.8225146368 99.3561102063 79.7518398345
-99.2143172782 80.2742887199 99.2143172782 80.2037487222
-99.0725230665 80.7965223399 99.0725230665 80.7256687364
-98.9304088376 81.2485114613 98.9304088376 81.177784685
-98.7884996017 81.770374958 98.7884996017 81.6993440265
-98.6460950763 82.2224797382 98.6460950763 82.1515719567
-98.504041886 82.7440830074 98.504041886 82.6728760834
-98.3613651911 83.1962513733 98.3613651911 83.1251652355
-98.2188062293 83.6475544571 98.2188062293 83.5766040278
-98.0762153488 84.1698575949 98.0762153488 84.0985949265
-97.9333326301 84.6214169119 97.9333326301 84.5502804357
-97.7906463844 85.1433127498 97.7906463844 85.0718750505
-97.6474776002 85.5950054142 97.6474776002 85.5236899547
-97.5046601734 86.116627129 97.5046601734 86.0450157279
-97.3612238901 86.5683990555 97.3612238901 86.4969074418
-97.2179047258 87.0193285608 97.2179047258 86.9479712449
-97.0745665712 87.5416314779 97.0745665712 87.4699655786
-96.9309300611 87.9928250237 96.9309300611 87.9212840519
-96.7875064683 88.5147161611 96.7875064683 88.4428774733
-96.6435896295 88.9660532935 96.6435896295 88.8943356435
-96.5000438931 89.4876673194 96.5000438931 89.4156571606
-96.3558666412 89.939089491 96.3558666412 89.8671979593
-96.2117951357 90.3897277558 96.2117951357 90.3179672608
-96.0677551158 90.9119696876 96.0677551158 90.839906106
-95.9233781087 91.3628587347 95.9233781087 91.2909182875
-95.7792546228 91.8847102048 95.7792546228 91.8124760414
-95.634606801 92.3357386474 95.634606801 92.2636240876
-95.4901717927 92.7856238247 95.4901717927 92.7136687232
-95.3454651455 93.3084390654 95.3454651455 93.2361529469
-95.2006510663 93.7588540225 95.2006510663 93.6866949471
-95.0559487089 94.2809896781 95.0559487089 94.2085337372
-94.9108464167 94.7316222711 94.9108464167 94.6592873914
-94.7660566556 95.2534071651 94.7660566556 95.1807828105
-94.620694567 95.704168569 94.620694567 95.6316622389
-94.4754784696 96.154038801 94.4754784696 96.0816691916
-94.3301834644 96.6765487705 94.3301834644 96.6038732156
-94.1846434437 97.1267786135 94.1846434437 97.0542264095
-94.0393095168 97.6487884671 94.0393095168 97.575945291
-93.8934988967 98.099201084 93.8934988967 98.026476857
-93.7479962606 98.5481656603 93.7479962606 98.4756962551
-93.6020132329 99.0714306437 93.6020132329 98.9985375798
-93.4560542393 99.5212413627 93.4560542393 99.4484755786
-93.3101781662 100.043508617 93.3101781662 99.9704486261
-93.1639310739 100.493578614 93.1639310739 100.420638816
-93.0179911026 101.015456091 93.0179911026 100.942230638
-92.87148988 101.465677463 92.87148988 101.392568931
-92.7251358882 101.915032032 92.7251358882 101.84205883
-92.5787137466 102.437608808 92.5787137466 102.364333936
-92.4320429596 102.887338012 92.4320429596 102.814185035
-92.2855980871 103.409400404 92.2855980871 103.335960834
-92.1386646427 103.859325362 92.1386646427 103.786003337
-91.9919655049 104.308093703 91.9919655049 104.234936751
-91.8449681511 104.831120505 91.8449681511 104.75763261
-91.6978842904 105.280515866 91.6978842904 105.207152215
-91.5509428458 105.80277079 91.5509428458 105.729118911
-91.4035864889 106.252410459 91.4035864889 106.178876845
-91.2565864962 106.774294872 91.2565864962 106.700480445
-91.1089880272 107.224084046 91.1089880272 107.150384911
-90.9615044974 107.673141536 90.9615044974 107.599570061
-90.8140736573 108.195599718 90.8140736573 108.121737261
-90.6663024801 108.64496756 90.6663024801 108.571224178
-90.5188380828 109.16698572 90.5188380828 109.092961499
-90.370820771 109.616530633 90.370820771 109.542621958
-90.2229490636 110.06525069 90.2229490636 109.991474753
-90.0750363836 110.58792054 90.0750363836 110.513849171
-89.9268586537 111.037027999 89.9268586537 110.963076579
-89.7789412059 111.559174677 89.7789412059 111.484942303
-89.6305126759 112.00848849 89.6305126759 111.934371892
-89.4822631335 112.456873831 89.4822631335 112.382897788
-89.3338764628 112.979761855 89.3338764628 112.905483169
-89.1852979363 113.428627006 89.1852979363 113.354469127
-89.0369399663 113.950891971 89.0369399663 113.87645303
-88.8881071787 114.399988515 88.8881071787 114.325665525
-88.7394945977 114.848025293 88.7394945977 114.773856879
-88.5906388356 115.371147732 88.5906388356 115.296663256
-88.4416648208 115.819789013 88.4416648208 115.745426123
-88.2928791018 116.342160416 88.2928791018 116.267516433
-88.1436480208 116.791055462 88.1436480208 116.71652753
-87.9946807128 117.238750206 87.9946807128 117.164403091
-87.8453649465 117.762107685 87.8453649465 117.687418888
-87.69599982 118.210545229 87.69599982 118.135978583
-87.5468001421 118.733006879 87.5468001421 118.658159329
-87.3971761181 119.181716878 87.3971761181 119.10698537
-87.2478691648 119.629051469 87.2478691648 119.554572219
-87.0980973452 120.152662261 87.0980973452 120.077770551
-86.9483439229 120.600920198 86.9483439229 120.526150877
-86.7987446518 121.123453154 86.7987446518 121.048403462
-86.6487323581 121.571995556 86.6487323581 121.497061771
-86.4990769595 122.019034061 86.4990769595 121.944456232
-86.3488756083 122.542836237 86.3488756083 122.467742976
-86.1987375787 122.990934754 86.1987375787 122.915963747
-86.0487528921 123.513520003 86.0487528921 123.438269549
-85.8983564527 123.961912898 85.8983564527 123.886778083
-85.7482870184 124.408916027 85.7482870184 124.334050165
-85.5977389978 124.932650547 85.5977389978 124.857357055
-85.4472181427 125.380614773 85.4472181427 125.305442958
-85.2968628365 125.903230346 85.2968628365 125.827780479
-85.146088499 126.35148424 85.146088499 126.276149619
-84.9955912017 126.798529926 84.9955912017 126.723385075
-84.8447272761 127.322120255 84.8447272761 127.246627817
-84.6938265853 127.769970456 84.6938265853 127.69459879
-84.5431141114 128.292598302 84.5431141114 128.216950331
-84.3919655051 128.740730775 84.3919655051 128.66519754
-84.2410505202 129.18781213 84.2410505202 129.112437057
-84.0898776464 129.71126399 84.0898776464 129.635573868
-83.9386005197 130.159018003 83.9386005197 130.08344751
-83.7875435366 130.681641976 83.7875435366 130.605797187
-83.6360254168 131.129666197 83.6360254168 131.053935539
-83.484705726 131.576766583 83.484705726 131.501178671
-83.3332279422 132.100094558 83.3332279422 132.024207992
-83.1815793621 132.54776433 83.1815793621 132.471996155
-83.0301888472 133.070373266 83.0301888472 132.994332914
-82.8783057984 133.518302087 82.8783057984 133.442375205
-82.726588074 133.965425406 82.726588074 133.889631597
-82.5748130567 134.48863006 82.5748130567 134.412548279
-82.4227961627 134.936232124 82.4227961627 134.860267414
-82.2710832986 135.458813202 82.2710832986 135.382578536
-82.1188414297 135.906653885 82.1188414297 135.830531974
-81.9667371765 136.353787678 81.9667371765 136.27779272
-81.8146689169 136.876881278 81.8146689169 136.800605494
