-1428.88596784 1198.6878767
-1425.94642254 1197.56263893
-1423.35099989 1196.4416809
-1420.56842015 1195.32547051
-1418.07028093 1194.19834762
-1415.34375482 1193.06945032
-1412.89556937 1191.92889169
-1410.19889339 1190.78431545
-1407.78341052 1189.62944856
-1405.10509228 1188.46890093
-1402.71391342 1187.30023764
-1400.04750927 1186.12399645
-1397.67628882 1184.94267876
-1395.01724279 1183.75086623
-1392.37117165 1182.55767316
-1390.00849467 1181.35087658
-1387.36920196 1180.14458397
-1385.01716573 1178.92531336
-1382.38327925 1177.70658231
-1380.04031162 1176.47540566
-1377.41083703 1175.2448517
-1375.0756778 1174.00227045
-1372.44988791 1172.76046907
-1370.12149877 1171.50692666
-1367.49885613 1170.25441568
-1365.17641225 1168.99033422
-1362.55649874 1167.72760754
-1360.23929742 1166.45336647
-1357.62178861 1165.18088116
-1355.30920498 1163.89681273
-1352.69385215 1162.61499488
-1350.38541718 1161.32144641
-1347.77200023 1160.03067934
-1345.46728204 1158.72795792
-1343.17456282 1157.42627617
-1340.5542666 1156.11700275
-1338.26279559 1154.80543438
-1335.64590251 1153.48918641
-1333.35604931 1152.16841572
-1330.74177971 1150.8450724
-1328.45361315 1149.51553546
-1325.84153719 1148.18518673
-1323.55506583 1146.84725474
-1320.94487252 1145.51003307
-1318.66005483 1144.16402495
-1316.05150977 1142.82008045
-1313.76830777 1141.46629726
-1311.16121584 1140.11577957
-1308.87952869 1138.7544652
-1306.60783437 1137.39464012
-1303.99354132 1136.02895563
-1301.7207281 1134.66040463
-1299.1101206 1133.29013207
-1296.83736648 1131.9138375
-1294.22909563 1130.53835905
-1291.95679375 1129.15479928
-1289.3503056 1127.77397922
-1287.07865722 1126.38351102
-1284.47361863 1124.99732862
-1282.20270149 1123.60022567
-1279.93899224 1122.20366455
-1277.32874232 1120.80521375
-1275.06418066 1119.40132769
-1272.45664578 1117.99875599
-1270.19191457 1116.588158
-1267.58627176 1115.1811088
-1265.32171458 1113.76420364
-1263.06542718 1112.34893447
-1260.45328783 1110.92960673
-1258.19478825 1109.50676965
-1255.58649227 1108.08458475
-1253.32721236 1106.65524748
-1250.72117235 1105.22932912
-1248.46165301 1103.79399732
-1246.21029211 1102.36059181
-1243.59772886 1100.923057
-1241.34358946 1099.4822394
-1238.73523711 1098.04255805
-1236.48008666 1096.59560335
-1233.8740557 1095.15267073
-1231.61844677 1093.70007947
-1229.36958206 1092.24879646
-1226.75829529 1090.79566731
-1224.50721633 1089.33779273
-1221.8994314 1087.88246288
-1219.64736871 1086.41891748
-1217.40487855 1084.95891992
-1214.78915259 1083.49182176
-1212.54182453 1082.02362689
-1209.93224178 1080.5565001
-1207.6833279 1079.08252166
-1205.07644101 1077.61301703
-1202.82673781 1076.13389871
-1200.58281401 1074.65589169
-1197.97150992 1073.17759545
-1195.72537386 1071.69365166
-1193.11738543 1070.21361654
-1190.87018243 1068.72459937
-1188.62913062 1067.23710599
-1186.0163986 1065.7483613
-1183.77262307 1064.25482668
-1181.16374354 1062.76491427
-1178.91867807 1061.26638908
-1176.6799649 1059.76967351
-1174.06622925 1058.27125581
-1171.82440913 1056.76846072
-1169.2148807 1055.26930992
-1166.97164851 1053.76165812
-1164.73454729 1052.25580669
-1162.1204018 1050.74857003
