729.03 79.768 23.552 54.692 37.158 24.553 16.839 49.202 10.052 18.169
735.48 77.383 22.987 52.859 36.189 23.578 16.156 46.626 9.8422 17.845
741.94 75.025 22.528 51.037 35.2 22.659 15.504 44.171 9.66 17.524
748.39 72.697 22.082 49.229 34.164 21.8 14.886 41.868 9.4975 17.207
754.84 70.401 21.644 47.438 33.09 21.007 14.304 39.747 9.3476 16.893
761.29 68.139 21.215 45.671 31.991 20.286 13.759 37.838 9.2027 16.582
767.74 65.915 20.795 43.931 30.882 19.641 13.254 36.07 9.0555 16.274
774.19 63.732 20.385 42.222 29.777 19.078 12.791 34.363 8.8988 15.97
780.65 61.59 19.986 40.548 28.688 18.602 12.372 32.719 8.7251 15.669
787.1 59.494 19.597 38.914 27.63 18.185 11.999 31.138 8.5271 15.372
793.55 57.446 19.221 37.325 26.617 17.78 11.673 29.623 8.2975 15.077
800 55.448 18.856 35.784 25.663 17.386 11.398 28.174 8.0372 14.786
806.45 53.503 18.504 34.296 24.781 17.003 11.174 26.794 7.7788 14.498
812.9 51.613 18.165 32.865 23.985 16.631 11.005 25.484 7.5264 14.214
819.35 49.781 17.839 31.495 23.288 16.269 10.872 24.246 7.2799 13.932
825.81 48.01 17.528 30.191 22.706 15.918 10.742 23.08 7.0392 13.654
832.26 46.303 17.232 28.957 22.251 15.577 10.614 21.989 6.8044 13.379
838.71 44.661 16.951 27.797 21.925 15.245 10.487 20.964 6.5751 13.107
845.16 43.088 16.685 26.716 21.637 14.923 10.361 19.941 6.3515 12.838
851.61 41.586 16.436 25.718 21.365 14.61 10.237 18.917 6.1334 12.573
858.06 40.157 16.204 24.807 21.108 14.307 10.115 17.9 5.9208 12.31
864.52 38.805 15.99 23.988 20.867 14.012 9.9942 16.901 5.7136 12.051
870.97 37.531 15.793 23.264 20.639 13.726 9.8746 15.927 5.5116 11.794
877.42 36.339 15.615 22.641 20.424 13.448 9.7564 14.989 5.3149 11.541
883.87 35.229 15.456 22.106 20.221 13.178 9.6396 14.094 5.1234 11.291
890.32 34.153 15.317 21.594 20.029 12.917 9.524 13.254 4.9369 11.044
896.77 33.097 15.197 21.095 19.848 12.663 9.4096 12.476 4.7554 10.8
903.23 32.062 15.099 20.61 19.676 12.416 9.2964 11.769 4.5789 10.56
909.68 31.052 15.021 20.138 19.513 12.176 9.1843 11.143 4.4072 10.322
916.13 30.07 14.957 19.68 19.358 11.944 9.0733 10.608 4.2403 10.087
922.58 29.118 14.897 19.235 19.21 11.718 8.9634 10.16 4.078 9.8554
929.03 28.201 14.84 18.803 19.068 11.499 8.8545 9.7361 3.9204 9.6267
935.48 27.319 14.787 18.384 18.932 11.286 8.7466 9.3254 3.7674 9.401
941.94 26.478 14.737 17.979 18.8 11.079 8.6396 8.9274 3.6188 9.1783
948.39 25.679 14.69 17.587 18.672 10.877 8.5335 8.5421 3.4746 8.9586
954.84 24.926 14.645 17.208 18.547 10.682 8.4282 8.1691 3.3348 8.7418
961.29 24.221 14.604 16.842 18.423 10.491 8.3237 7.8084 3.1992 8.528
967.74 23.567 14.564 16.489 18.301 10.306 8.22 7.4597 3.0677 8.3172
974.19 22.968 14.527 16.149 18.18 10.125 8.117 7.123 2.9404 8.1093
980.65 22.426 14.492 15.822 18.057 9.9492 8.0147 6.798 2.817 7.9043
987.1 21.945 14.459 15.508 17.934 9.7776 7.913 6.4846 2.6977 7.7023
993.55 21.527 14.427 15.207 17.808 9.61 7.8119 6.1825 2.5821 7.5031
1000 21.162 14.396 14.919 17.679 9.4464 7.7113 5.8917 2.4704 7.3069
1006.5 20.809 14.366 14.644 17.546 9.2864 7.6113 5.612 2.3624 7.1135
1012.9 20.462 14.337 14.381 17.409 9.1298 7.5117 5.3432 2.258 6.923
1019.4 20.124 14.309 14.131 17.266 8.9764 7.4125 5.0851 2.1572 6.7353
1025.8 19.794 14.281 13.894 17.116 8.8259 7.3137 4.8375 2.0599 6.5505
1032.3 19.475 14.253 13.67 16.96 8.6781 7.2152 4.6004 1.966 6.3686
1038.7 19.166 14.225 13.458 16.796 8.5328 7.1171 4.3735 1.8755 6.1895
1045.2 18.868 14.197 13.259 16.624 8.3897 7.0192 4.1567 1.7882 6.0132
1051.6 18.583 14.168 13.072 16.445 8.2486 6.9214 3.9497 1.7041 5.8397
1058.1 18.311 14.138 12.898 16.26 8.1093 6.8239 3.7525 1.6231 5.6689
1064.5 18.052 14.108 12.729 16.07 7.9714 6.7265 3.5649 1.5451 5.501
1071 17.808 14.076 12.564 15.875 7.8342 6.6291 3.3866 1.4701 5.3359
1077.4 17.58 14.043 12.404 15.678 7.6963 6.532 3.2175 1.398 5.1735
1083.9 17.368 14.008 12.247 15.479 7.5575 6.4353 3.0576 1.3287 5.0138
1090.3 17.173 13.972 12.095 15.279 7.4179 6.3388 2.9065 1.2622 4.8569
1096.8 16.995 13.932 11.946 15.078 7.2775 6.2427 2.7626 1.1982 4.7027
1103.2 16.837 13.888 11.801 14.879 7.1363 6.1469 2.6201 1.1369 4.5513
1109.7 16.682 13.841 11.66 14.681 6.9944 6.0515 2.4786 1.0781 4.4025
1116.1 16.503 13.789 11.522 14.486 6.8518 5.9564 2.3383 1.0217 4.2564
1122.6 16.303 13.733 11.387 14.295 6.7084 5.8616 2.1994 0.96769 4.1131
1129 16.083 13.674 11.256 14.108 6.5643 5.7672 2.0623 0.91594 3.9724
1135.5 15.844 13.611 11.128 13.928 6.4195 5.6732 1.9273 0.86639 3.8343
1141.9 15.588 13.545 11.002 13.753 6.274 5.5795 1.7944 0.81898 3.6989
1148.4 15.318 13.475 10.88 13.587 6.1278 5.4861 1.6641 0.77361 3.5662
1154.8 15.035 13.401 10.761 13.429 5.981 5.3931 1.5367 0.73023 3.436
1161.3 14.74 13.325 10.644 13.281 5.8335 5.3004 1.4122 0.68875 3.3085
1167.7 14.437 13.245 10.53 13.143 5.6854 5.2082 1.2911 0.64909 3.1836
1174.2 14.126 13.162 10.419 13.017 5.5367 5.1162 1.1735 0.61119 3.0613
1180.6 13.809 13.076 10.309 12.904 5.3874 5.0247 1.0598 0.57496 2.9416
1187.1 13.489 12.987 10.203 12.804 5.2375 4.9335 0.95023 0.54033 2.8244
1193.5 13.167 12.895 10.098 12.718 5.087 4.8427 0.84499 0.50723 2.7098
1200 12.844 12.8 9.9952 12.648 4.936 4.7522 0.74438 0.47558 2.5977
1206.5 12.523 12.703 9.8946 12.595 4.7844 4.6622 0.64865 0.4453 2.4882
1212.9 12.206 12.603 9.7957 12.559 4.6322 4.5725 0.55808 0.41631 2.3813
1219.4 11.894 12.501 9.6986 12.541 4.4796 4.4832 0.47292 0.38855 2.2768
1225.8 11.589 12.396 9.6031 12.537 4.3264 4.3942 0.39343 0.36194 2.1748
1232.3 11.294 12.289 9.5092 12.53 4.1728 4.3057 0.31988 0.33639 2.0754
1238.7 11.009 12.179 9.4166 12.518 4.0186 4.2175 0.25252 0.31185 1.9784
1245.2 10.737 12.068 9.3253 12.5 3.8641 4.1298 0.19163 0.28822 1.8839
1251.6 10.479 11.954 9.2353 12.478 3.709 4.0424 0.13746 0.26543 1.7918
