   0.3606728585432088E-01       1.0047149301221521
   0.7213457170864175E-01       1.0059659124639815
   0.1082018575629626E+00       1.0072465488745803
   0.1442691434172835E+00       1.1527850988840553
   0.1803364292716043E+00       1.1707943276187815
   0.2164037151259253E+00       1.1781257099211393
   0.2524710009802461E+00       1.1819028885563614
   0.2885382868345670E+00       1.1838955538942666
   0.3246055726888878E+00       1.1854163743185726
   0.3606728585432087E+00       1.1867986950129217
   0.3967401443975296E+00       1.1880977736408140
   0.4328074302518505E+00       1.1893522194047521
   0.4688747161061713E+00       1.1905915138759564
   0.5049420019604922E+00       1.1918395176608396
   0.5410092878148132E+00       1.1931163010715546
   0.5770765736691340E+00       1.1944391921531436
   0.6131438595234548E+00       1.1958234256901625
   0.6492111453777757E+00       1.1980578286978827
   0.6852784312320966E+00       1.2023716247730543
   0.7213457170864174E+00       1.2067517071259037
   0.7574130029407383E+00       1.2112072906743752
   0.7934802887950593E+00       1.2157465926730358
   0.8295475746493801E+00       1.2236001452620062
   0.8656148605037011E+00       1.2361670519327599
   0.9016821463580218E+00       1.3166261520116267
   0.9377494322123426E+00       1.3326852458660063
   0.9738167180666636E+00       1.3387596016243113
   0.1009884003920984E+01       1.4315080816087626
   0.1045951289775305E+01       1.4478908934392758
   0.1082018575629626E+01       1.4604591516782914
   0.1118085861483947E+01       1.4710527024880189
   0.1154153147338268E+01       1.4821692063403722
   0.1190220433192589E+01       1.4928146651538192
   0.1226287719046910E+01       1.4982541466835788
   0.1262355004901231E+01       1.5061353440142851
   0.1298422290755551E+01       1.5153728634368264
   0.1334489576609872E+01       1.5243370667413345
   0.1370556862464193E+01       1.5332360941385816
   0.1406624148318514E+01       1.5421830029591259
   0.1442691434172835E+01       1.5512346081189443
   0.1478758720027156E+01       1.5604110672779115
   0.1514826005881477E+01       1.5697077509122750
   0.1550893291735798E+01       1.5792548454391033
   0.1586960577590119E+01       1.5947442339873885
   0.1623027863444439E+01       1.6105773705559692
   0.1659095149298760E+01       1.6263620494212718
   0.1695162435153081E+01       1.6420731860040638
   0.1731229721007402E+01       1.6576795075239936
   0.1767297006861723E+01       1.6731464519579888
   0.1803364292716044E+01       1.6884388219876494
   0.1839431578570365E+01       1.7035231106337450
   0.1875498864424685E+01       1.7183693952015815
   0.1911566150279006E+01       1.7329527175976085
   0.1947633436133327E+01       1.7606611751036596
   0.1983700721987648E+01       1.8263098802831992
   0.2019768007841969E+01       1.8424118273886101
   0.2055835293696290E+01       1.8542302746752732
   0.2091902579550611E+01       1.8925014135606606
   0.2127969865404931E+01       1.9068681322947882
