     1200000         740         740  1375955098
  0.617189162045661011E+01  0.149306304676470258E+01  0.194653604953072126E+02  0.146073997020721436E+00  0.672383666038513184E+00 -0.131707578897476196E+00  0.489589301437935198E+01  0.609068383199046224E+02 -0.830433862543583530E+02 -0.269147374560108001E+05  0.282393349427072644E+04  0.787323440966685885E+05  0.100000000000000000E+01  0.153596333838338950E+01  0.985695014835167704E+01  0.101016123266949753E+01  0.100000000000000000E+01
  0.844066648727162061E+01 -0.390728016181183069E+01  0.174217036635996365E+02  0.355834031105041504E+01 -0.135549831390380859E+01  0.735609531402587891E+01  0.110105677694833346E+03 -0.223376425030346262E+02  0.105134643120181565E+03  0.144595608324418299E+05  0.378143854697169518E+05  0.921859204686619923E+05  0.100000000000000000E+01  0.123866269861070322E+01  0.698408601783180316E+01  0.967948184439321069E+00  0.100000000000000000E+01
  0.872514873414645642E+01  0.118680999935868243E+02  0.204345542218287548E+02  0.360451722145080566E+01  0.286206674575805664E+01 -0.161963176727294922E+01  0.237742291399993135E+02  0.494313849712855102E+02 -0.121595180262719310E+03 -0.303132460646973304E+05  0.967938364537400048E+04  0.390874278357617586E+05  0.100000000000000000E+01  0.144331693753853685E+01  0.156502084029917898E+01  0.937875701718114074E+00  0.100000000000000000E+01
  0.392482759451570429E+01  0.132719321561358132E+02  0.119504280719009053E+02  0.181046044826507568E+01  0.504017400741577148E+01 -0.360860712826251984E-01  0.385437535162292200E+01 -0.869897292204249908E+02  0.316879457609261799E+02 -0.143753978976443814E+05  0.440906103169270064E+05  0.864865233772548381E+05  0.100000000000000000E+01  0.170781329490236544E+01  0.277812245053278595E+01  0.883167065349764302E+00  0.100000000000000000E+01
 -0.143600352117869310E+02 -0.564929915485853051E+01  0.184061316520865397E+02 -0.493199157714843750E+01 -0.134633111953735352E+01  0.982348203659057617E+00 -0.299440078987196443E+03  0.459311323125572741E+02  0.120342589235047342E+03  0.817863123158281815E+05 -0.617872614959951025E+05  0.947370051403021207E+05  0.100000000000000000E+01  0.190635150012744026E+01  0.143942697342981174E+01  0.853932101934503973E+00  0.100000000000000000E+01
 -0.107833644301717513E+02  0.535150999516378789E+01  0.241540942102443843E+02 -0.355537343025207520E+01  0.102026116847991943E+01  0.139261353015899658E+01 -0.888308426976017671E+02  0.237210814778543799E+02  0.350259771048608854E+03 -0.582993281719124934E+05 -0.141754542391348426E+06 -0.110814405993567372E+06  0.100000000000000000E+01  0.160499833865654318E+01  0.426855314711099521E+01  0.823168857736153003E+00  0.100000000000000000E+01
 -0.738370139403599435E+01 -0.132256466217900925E+02  0.109243971251365473E+02 -0.270599794387817383E+01 -0.479651212692260742E+01 -0.286639523506164551E+01  0.266711968670210631E+02 -0.136231428112968501E+03  0.114799004595607428E+03 -0.258948127136109943E+05  0.513709354437302245E+05  0.642649765237751999E+05  0.100000000000000000E+01  0.140718772950288296E+01  0.107582694461046313E+01  0.108923860362035851E+01  0.100000000000000000E+01
 -0.635628325402444361E+01  0.122080953666628087E+02  0.199681293393452357E+02 -0.213428878784179688E+01  0.247977590560913086E+01  0.355569690465927124E+00  0.258810303924702545E+02 -0.121826333528381561E+02  0.116552180786813139E+03  0.272715393369105994E+06 -0.353104180955476186E+06  0.205844985891548858E+05  0.100000000000000000E+01  0.173732441224320033E+01  0.341873631603311257E+01  0.998076062233869910E+00  0.100000000000000000E+01
 -0.126377792872449231E+02  0.805127563385462608E+01  0.179750256480580148E+02 -0.429794025421142578E+01  0.225720643997192383E+01 -0.142356729507446289E+01 -0.423272330774830081E+02  0.832802158316292349E+02 -0.375048127174432677E+01 -0.126904837336366036E+05  0.315241020079113914E+05  0.575318821325312674E+05  0.100000000000000000E+01  0.165297656337627652E+01  0.172532956235661938E+01  0.943625369839412254E+00  0.100000000000000000E+01
  0.660702223191586668E+00 -0.497331952217350803E+01  0.187281975192875123E+02  0.525442883372306824E-02 -0.343327224254608154E+00  0.101573014259338379E+01  0.697406390194922210E+02 -0.570242012273666035E+02  0.351306382250927385E+02  0.375349020462452791E+04  0.186557364499147570E+04 -0.619079885005883480E+05  0.100000000000000000E+01  0.176093697846514718E+01  0.112630863902273610E+02  0.961520705255351826E+00  0.100000000000000000E+01
  0.140518235313997550E+02  0.410438256362435006E+01  0.159210974533285672E+02  0.634727907180786133E+01  0.282514238357543945E+01 -0.449932289123535156E+01 -0.220526344376594534E+04 -0.101284707540096761E+03  0.729735605875150577E+04  0.809191043836905435E+07 -0.168203371270073354E+08 -0.326802376447249837E+08  0.100000000000000000E+01  0.185693257649385646E+01  0.163532309590602587E+01  0.985065204546175299E+00  0.100000000000000000E+01
  0.780893855812425830E+01 -0.131143021368386332E+02  0.106398662102038859E+02  0.146112942695617676E+01 -0.938812255859375000E+01  0.599154281616210938E+01 -0.310338477761217575E+03 -0.150283520025044339E+03  0.449556044184374912E+03 -0.335007566634963965E+06  0.933851448755302263E+05 -0.453477204446222400E+06  0.100000000000000000E+01  0.170384406446592007E+01  0.122499703948711436E+01  0.117536385324463954E+01  0.100000000000000000E+01
 -0.492972241205983952E+01  0.495344970180700769E-01  0.164117651286149098E+02 -0.343390107154846191E+00 -0.578851580619812012E+00  0.974810361862182617E+00 -0.110616762596095796E+03 -0.231013665332397295E+03  0.247394987952268082E+03  0.124158843771526081E+06  0.279868809944927561E+05  0.494261558671060811E+04  0.100000000000000000E+01  0.173987953150579333E+01  0.109787727251497778E+02  0.106319765140236866E+01  0.100000000000000000E+01
  0.767828419662224615E+01 -0.175801000571813471E+00  0.149037797812871897E+02 -0.223811715841293335E+00  0.111816489696502686E+01 -0.212347984313964844E+01 -0.281577413410706072E+03  0.279996643692010707E+03 -0.921242576435816005E+02  0.121460661675856943E+06  0.966335032763349409E+04 -0.377700352801216650E+05  0.100000000000000000E+01  0.165787722841085716E+01  0.860132154035160745E+01  0.870328370297355880E+00  0.100000000000000000E+01
  0.152324615820435572E+01  0.123403416051561932E+01  0.919257848134381561E+01  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.100000000000000000E+01  0.158630581466365816E+01  0.137939932732797352E+02  0.892512420417357566E+00  0.100000000000000000E+01
 -0.145504980119646832E+01 -0.111361090926609680E+02  0.136634243146824232E+02 -0.168828621506690979E+00 -0.259501886367797852E+01  0.128724658489227295E+01  0.922167155276979855E+02 -0.854736149522307613E+02 -0.210297203654933412E+03 -0.274513595441379366E+05  0.970759864335009297E+04 -0.157629599084808287E+05  0.100000000000000000E+01  0.169709090280715080E+01  0.495507393456353462E+01  0.107989932841352165E+01  0.100000000000000000E+01
  0.834156362181336153E+00  0.729736538595211925E+01  0.109613931906373541E+02 -0.840133428573608398E+00 -0.646745681762695312E+00  0.112155318260192871E+01  0.211115102237235789E+03  0.884936028746681842E+02 -0.638619217888076349E+02 -0.263877616911937832E+06 -0.200002737094450858E+06  0.110787237428384120E+06  0.100000000000000000E+01  0.182813365009258977E+01  0.921704549171146681E+01  0.908723836873331470E+00  0.100000000000000000E+01
 -0.127970328208214603E+02 -0.345644967872164477E+00  0.200861731922977427E+02 -0.326561546325683594E+01 -0.529564499855041504E+00  0.290999531745910645E+01 -0.565104614243266383E+03  0.744465699371976228E+02 -0.362455630526080427E+03 -0.740784336268220935E+07  0.512145429156897007E+05 -0.110522133334075138E+08  0.100000000000000000E+01  0.166095566451748167E+01  0.334882783856466837E+01  0.888458431998899179E+00  0.100000000000000000E+01
  0.132574829087169839E+02 -0.110872727771519344E+02  0.117239648577397482E+02  0.228467130661010742E+01 -0.270341110229492188E+01 -0.899790376424789429E-01 -0.476165529670798282E+01  0.379562371161641749E+02  0.207329484613369317E+02 -0.588059754437124502E+04  0.272410387218245887E+04 -0.661709114769126609E+04  0.100000000000000000E+01  0.161614395258407773E+01  0.000000000000000000E+00  0.111257702075862697E+01  0.100000000000000000E+01
  0.105397030261872371E+01 -0.317211578830423635E+01  0.143729461419862972E+02  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.100000000000000000E+01  0.102829395786510513E+01  0.131047254895944807E+02  0.831028452116662097E+00  0.100000000000000000E+01
 -0.441498751796678945E+01  0.627300324260990649E+01  0.200924745360011165E+02 -0.119054186344146729E+01 -0.747263133525848389E+00 -0.502316653728485107E+00 -0.900945544668591225E+02 -0.240808623017135290E+03 -0.355378325430741825E+03 -0.974728725800242741E+06 -0.793850492493184811E+04  0.262202876364985155E+07  0.100000000000000000E+01  0.199390523984960888E+01  0.886404408297446089E+01  0.110085925190707634E+01  0.100000000000000000E+01
 -0.704665394070924833E+01 -0.856156454410252010E+01  0.157995656026933116E+02 -0.306000685691833496E+01 -0.293538421392440796E+00  0.885928094387054443E+00 -0.181697984119851803E+02  0.881167512284753940E+02 -0.447076953042204934E+03 -0.164555215343961827E+05 -0.596025437475721483E+05  0.432612342267902161E+06  0.100000000000000000E+01  0.175726440595699263E+01  0.574911455951722594E+01  0.906087384726091849E+00  0.100000000000000000E+01
  0.115508875694377124E+02 -0.378280467364128326E+01  0.158435800166973024E+02  0.104999885559082031E+02 -0.616894245147705078E+00  0.192965781688690186E+01  0.122692887493624951E+03  0.156877963363900960E+03 -0.126707201947485515E+03 -0.172654310116420558E+06  0.344428031699950661E+05 -0.748646016744292774E+04  0.100000000000000000E+01  0.156313242975240518E+01  0.430011848177883671E+01  0.973180067322259701E+00  0.100000000000000000E+01
 -0.174565070386022581E+01  0.150371150753273657E+02  0.100863074986973267E+02 -0.372550296783447266E+01  0.510056591033935547E+01 -0.439462614059448242E+01  0.824785738497220791E+03  0.141523514366763652E+04 -0.865190828286398641E+03 -0.221227724612898286E+07 -0.407120941709246719E+07  0.207085913021082385E+07  0.100000000000000000E+01  0.157621346247695837E+01  0.113908105619391309E+01  0.111941681735715615E+01  0.100000000000000000E+01
  0.684452504631947267E+01  0.125927349571479006E+02  0.171519160086992670E+02  0.210116839408874512E+01  0.224083805084228516E+01  0.348088002204895020E+01  0.350747894137558944E+02  0.416920133145011320E+02  0.197327696542361224E+03 -0.468341567258785144E+05 -0.279506504419106750E+05 -0.105830899337251511E+06  0.100000000000000000E+01  0.129267298698507171E+01  0.213169844774815909E+01  0.919643595176170003E+00  0.100000000000000000E+01
  0.192117986613619052E+01 -0.173184707959732549E+02  0.153568788728846677E+02 -0.259000492095947266E+01 -0.528494930267333984E+01  0.291678571701049805E+01  0.359296813211414161E+02 -0.817522859974715188E+00  0.208633072404498023E+03 -0.317891056198967621E+06 -0.137381470400985447E+06 -0.314188181485842681E+06  0.100000000000000000E+01  0.152734407709947284E+01  0.000000000000000000E+00  0.809628067382045513E+00  0.100000000000000000E+01
  0.104442627399587735E+02  0.818239287774363966E+01  0.157900986228097668E+02  0.518956613540649414E+01  0.282118296623229980E+01  0.113814735412597656E+01  0.924110441311726021E+02 -0.196612632738679878E+02  0.177076711192729874E+03  0.530070228899851827E+04  0.349597006169941669E+05  0.283081359778492915E+05  0.100000000000000000E+01  0.161881557453684621E+01  0.304438201990697888E+01  0.819983814058758198E+00  0.100000000000000000E+01
  0.559240474859998304E+01  0.855178310136871289E+01  0.202099277444024352E+02  0.119800341129302979E+01 -0.266155540943145752E+00 -0.724447131156921387E+00  0.645240713028119615E+02  0.917887707822754493E+02 -0.200986779697281861E+02  0.616759765760500068E+04 -0.319296391832029985E+05 -0.286021301386387677E+05  0.100000000000000000E+01  0.159371725480398951E+01  0.610959769867369928E+01  0.966215488571282477E+00  0.100000000000000000E+01
 -0.129416734973967564E+02 -0.107428774075399858E+02  0.867326306389825419E+01 -0.601419258117675781E+01 -0.467669630050659180E+01  0.654696798324584961E+01  0.662801796853669174E+02  0.144869956878679119E+03 -0.231345664897156411E+03  0.442557618968420065E+05  0.260213693548759738E+04  0.668133053161400312E+02  0.100000000000000000E+01  0.171242645492148093E+01  0.000000000000000000E+00  0.108755044248555999E+01  0.100000000000000000E+01
 -0.104266734257732310E+02 -0.101829256712425487E+01  0.187041004013165093E+02 -0.354306864738464355E+01  0.256798982620239258E+01  0.882131958007812500E+01  0.635769219441160294E+04  0.155145222544171475E+03 -0.145019711343608051E+05 -0.105790673625777036E+09  0.165783011983568370E+08  0.150389195544416904E+08  0.100000000000000000E+01  0.139423444330399438E+01  0.565474645349480998E+01  0.113893673772355286E+01  0.100000000000000000E+01
 -0.166053317915549208E+02 -0.603305376144690797E+01  0.165096004952855075E+02 -0.571377372741699219E+01 -0.203238558769226074E+01  0.631151318550109863E+00 -0.535090483361977931E+02 -0.979568644300284497E+01  0.245253807774750527E+03  0.395338062106585676E+04  0.112959489852478309E+05 -0.218046382292306189E+05  0.100000000000000000E+01  0.146735741407208309E+01  0.000000000000000000E+00  0.961967212457024212E+00  0.100000000000000000E+01
 -0.815940846569481337E+01  0.125012472811939439E+02  0.205257140322271816E+02 -0.325480842590332031E+01  0.471135807037353516E+01  0.417483597993850708E+00 -0.151012054645580518E+01  0.134063858050777163E+01 -0.135910502156520767E+02  0.944749279705876688E+04  0.728837854643304890E+05 -0.138930578108659993E+05  0.100000000000000000E+01  0.192415486609446384E+01  0.180704661130619382E+01  0.956547500042317034E+00  0.100000000000000000E+01
 -0.130038978115628865E+02  0.110265412916029035E+02  0.213161161051533234E+02 -0.329555225372314453E+01  0.449641895294189453E+01  0.461761856079101563E+01  0.421416222943206407E+02 -0.710394912506503715E+02  0.406102786206090016E+01  0.203601760299925445E+04 -0.354576849946379843E+04 -0.166741271130874011E+05  0.100000000000000000E+01  0.118389525208609192E+01  0.000000000000000000E+00  0.868307248077659577E+00  0.100000000000000000E+01
 -0.411913020965400722E+01 -0.299649345668563560E+01  0.197373409470349728E+02  0.126169681549072266E+01 -0.891442954540252686E+00  0.456688594818115234E+01  0.152566938929079559E+02 -0.585009725355061221E+02 -0.230455396253357321E+03  0.691436354556668903E+03 -0.170917980365232543E+05 -0.180120804814526346E+05  0.100000000000000000E+01  0.166088461506764573E+01  0.112984838293347725E+02  0.111035256322950437E+01  0.100000000000000000E+01
  0.446017423876474250E+01 -0.126646183572025528E+02  0.505911887378498459E+01  0.916423082351684570E+00 -0.480662727355957031E+01  0.535699762403964996E-01 -0.937889099246010119E+03 -0.142380538753205371E+03 -0.267217716183490711E+04  0.441590377014734689E+07  0.294800642829311313E+07  0.928547753981994838E+07  0.100000000000000000E+01  0.148752548067447177E+01  0.342330568696908166E+01  0.938737285470934935E+00  0.100000000000000000E+01
  0.397719620171624433E+01  0.152795327183352132E+02  0.863087728546037525E+01  0.323073530197143555E+01  0.457006597518920898E+01 -0.779186785221099854E-01  0.514308592874256902E+02 -0.958335099998928186E+01 -0.199106477081767366E+03  0.133195709239667794E+05 -0.302059326980780934E+05 -0.866631932070115581E+05  0.100000000000000000E+01  0.168789598889538306E+01  0.119485919641830174E+01  0.983290730846310690E+00  0.100000000000000000E+01
  0.358800560054974536E-02 -0.220286074177201607E+01  0.128400689974611435E+02  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.100000000000000000E+01  0.185353673404069519E+01  0.139319600476483725E+02  0.103375905148792557E+01  0.100000000000000000E+01
 -0.282817795166956110E+01 -0.139232981611902300E+02  0.127176080601878176E+02 -0.100610268115997314E+01 -0.363207721710205078E+01 -0.223180031776428223E+01 -0.617420946709378597E+02  0.774859659643227228E+00  0.100612066984418774E+03  0.470002112065514666E+04  0.143926804464761444E+05 -0.220308564204171053E+05  0.100000000000000000E+01  0.167859656756557674E+01  0.271354763923028885E+01  0.815924370138271793E+00  0.100000000000000000E+01
  0.109722988235436123E+02  0.329998864985124962E+01  0.141295338790741596E+02  0.432396936416625977E+01  0.368822395801544189E+00  0.272225141525268555E+01 -0.135927639437095678E+03 -0.283614943544491318E+02  0.619115688898194634E+02 -0.784083444926203927E+06 -0.221999048814295500E+06  0.108350648342351010E+07  0.100000000000000000E+01  0.191059565495285733E+01  0.481717282194282159E+01  0.921533646021322150E+00  0.100000000000000000E+01
 -0.533316780170321980E+01  0.435661116444206797E+01  0.156370728846037608E+02 -0.165486538410186768E+01 -0.224216803908348083E+00  0.196598184108734131E+01 -0.233340764951269762E+03 -0.291162126936029097E+03  0.197050951860999760E+03  0.310929781621597474E+06 -0.971133868400372012E+05  0.307316322003566194E+06  0.100000000000000000E+01  0.146311220542318576E+01  0.955425814134388318E+01  0.830067557700580827E+00  0.100000000000000000E+01
 -0.461167755668347734E+01  0.938654185935554430E+01  0.161114083295155197E+02  0.598623752593994141E+00  0.151144850254058838E+01  0.166247415542602539E+01 -0.141722085915890375E+03 -0.308998323536362761E+03 -0.217004677780996587E+03  0.201046324233595841E+07  0.169309578975278139E+07  0.712184472002088092E+06  0.100000000000000000E+01  0.164529146723300301E+01  0.643995806805645277E+01  0.860327263289959010E+00  0.100000000000000000E+01
 -0.273384485576366965E+01  0.860339195350350927E+01  0.886269435206567202E+01  0.106666183471679688E+01  0.729553222656250000E+00 -0.398146104812622070E+01 -0.243171513323842191E+03  0.416710073239068151E+03  0.964336504270102751E+03  0.367226354154946865E+06 -0.114112769494920550E+07 -0.543481449328187387E+06  0.100000000000000000E+01  0.172146444914275620E+01  0.729026320156375984E+01  0.114553980233994257E+01  0.100000000000000000E+01
  0.116220298858943636E+02 -0.118130165023166551E+02  0.121030638809580875E+02  0.248654890060424805E+01 -0.314754319190979004E+01 -0.456632614135742188E+01  0.536403135030821332E+02  0.568269879985444675E+02 -0.136731549821092869E+03 -0.206820727816147883E+05 -0.138925060749802069E+05  0.336476911924329106E+05  0.100000000000000000E+01  0.187972958252611577E+01  0.000000000000000000E+00  0.980503251128283737E+00  0.100000000000000000E+01
 -0.765360708694986425E+01 -0.749169902740579374E+01  0.103630866716569088E+02 -0.691800355911254883E+00  0.255508639384061098E-03 -0.590445423126220703E+01 -0.644543566908374004E+02 -0.161542723793284239E+03 -0.436463801644026717E+03  0.401736998329532624E+06  0.132319865272062109E+07  0.191484928242284223E+07  0.100000000000000000E+01  0.166470147334517660E+01  0.620756041238472811E+01  0.111131707602048380E+01  0.100000000000000000E+01
 -0.106397673739110648E+02  0.363241796566890862E+01  0.206720810875908541E+02 -0.274224090576171875E+01 -0.130513525009155273E+01  0.176119589805603027E+01 -0.823093879448071135E+02 -0.314265187351751194E+03 -0.189078259343886117E+03  0.607375767383635612E+05 -0.470022461999558291E+05  0.138574021401503796E+05  0.100000000000000000E+01  0.190540582863660246E+01  0.443958190214534021E+01  0.900672066105550950E+00  0.100000000000000000E+01
  0.405968242123584133E+01  0.253837540198851341E+01  0.860019121684679533E+01  0.140298753976821899E+00 -0.699103286024183035E-03  0.317654579877853394E+00  0.382694287092795022E+02 -0.142768273775085568E+02  0.637556837674073833E+02 -0.165394531384552392E+05  0.406166932259263331E+04 -0.316177821493584779E+05  0.100000000000000000E+01  0.151413352259944967E+01  0.109456299763391804E+02  0.112657430451503582E+01  0.100000000000000000E+01
  0.540940974588257006E+01 -0.479946870404784498E+01  0.117145571350344611E+02  0.344640016555786133E+00 -0.876852273941040039E+00  0.127098190784454346E+01  0.153717306809384922E+03  0.151807080393809628E+03 -0.937004881536190055E+02 -0.880877686679846229E+05 -0.731049187070514599E+05  0.868526896125946514E+05  0.100000000000000000E+01  0.189635156348491463E+01  0.907761061106666389E+01  0.101760368668778667E+01  0.100000000000000000E+01
 -0.141859378006631243E+02  0.468614212386967832E+01  0.141050477994454777E+02 -0.604850149154663086E+01  0.867235958576202393E+00  0.121852493286132813E+01  0.830332453506035506E+02 -0.806689496570663920E+02  0.141382242548311979E+03  0.128682003775831290E+05  0.380040815064817434E+05 -0.556471821091724705E+05  0.100000000000000000E+01  0.164513043277381077E+01  0.802226697205368211E+00  0.917991521119059017E+00  0.100000000000000000E+01
 -0.238059343492282727E+01  0.105104584313603455E+01  0.118883165154088051E+02  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  0.100000000000000000E+01  0.170320327816846562E+01  0.130807564154989340E+02  0.850548556326156890E+00  0.100000000000000000E+01
